Date,Campaign,Ad Group,Ad Group ID,Creative,Creative ID,Inventory Contract,Media Cost (USD),ECPM,Impressions,Clicks
05/07/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_kargo venti display_new oe subset_x:|i7ka6i,3zu6onb,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_smb_kargo venti display_new oe subset_x:|qhbh68,d3142gkf,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,889.41,6.30,"141,194",184
05/07/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_kargo venti display_new oe subset_x:|i7ka6i,3zu6onb,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_smb_kargo venti display_new oe subset_x:|qhbh68,d3142gkf,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,0.11,7.85,14,0
05/07/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo runway display_new oe subset_x:|z2mm21,h85x428,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_ge_kargo runway display_new oe subset_x:|bywr5r,wujr56h4,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,"1,314.86",7.01,"187,692","2,366"
05/07/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo runway display_new oe subset_x:|z2mm21,h85x428,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_ge_kargo runway display_new oe subset_x:|bywr5r,wujr56h4,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,0.06,8.75,7,1
05/07/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo runway display_new oe subset_x:|z2mm21,h85x428,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_smb_kargo runway display_new oe subset_x:|evo8dt,sbfdvfkl,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,"1,318.26",7.01,"188,182","2,285"
05/07/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo runway display_new oe subset_x:|z2mm21,h85x428,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_smb_kargo runway display_new oe subset_x:|evo8dt,sbfdvfkl,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,0.09,8.75,10,1
05/07/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact OLV_New OE Subset_x:|t12vgk,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo enahnced pre-roll with brande_new oe subset mobile_x:|r8l6qp,q8n21dt,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_ge_kargo enahnced pre-roll with brande_new oe subset mobile_x:|1rb2wv,ofu4tsky,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,"1,026.33",17.01,"60,331",87
05/07/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact OLV_New OE Subset_x:|t12vgk,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo enahnced pre-roll with brande_new oe subset mobile_x:|r8l6qp,q8n21dt,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_smb_kargo enahnced pre-roll with brande_new oe subset mobile_x:|t9unf4,cjwh4spi,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,"1,031.77",17.01,"60,659",73
05/07/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact OLV_New OE Subset_x:|t12vgk,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|m2vsj1,bl7l1za,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_ge_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|wv6tvf,h4cmq5n4,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,297.25,17.01,"17,471",6
05/07/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact OLV_New OE Subset_x:|t12vgk,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|m2vsj1,bl7l1za,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_smb_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|x3545t,42xmelij,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,294.33,17.02,"17,298",5
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Venti Video_LiveRamp_x:|2uofml,s52bd6r,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,mgarv4v7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"2,794.22",9.11,"306,881",269
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Venti Video_LiveRamp_x:|2uofml,s52bd6r,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,z8lye0o1,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"2,818.25",9.11,"309,510",278
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Runway Display_LiveRamp_x:|nftwyf,3zvyezf,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Runway Display_LiveRamp_x:|6h2uqs,58afjwv7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,910.08,8.76,"103,939","1,241"
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Runway Display_LiveRamp_x:|nftwyf,3zvyezf,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Runway Display_LiveRamp_x:|kdpexm,1lraopkx,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,911.80,8.76,"104,126","1,199"
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|5sh7oh,r1n8g54,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,0dizbsng,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,263.39,21.26,"12,391",5
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|5sh7oh,r1n8g54,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ff3syi,7f4ijtgs,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,270.43,21.26,"12,721",2
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|gssdpr,bwlo63k,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,joh76t3i,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,526.26,21.26,"24,757",17
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|gssdpr,bwlo63k,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,opkunz0c,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,532.81,21.26,"25,064",19
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_DIG_BURST2_awa_tradedesk_KARGO_CUSTOM_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo venti video_new oe subset_x:|4crqsq,7ycvdfl,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_ge_kargo venti video_new oe subset_x:|tmb5tl,5r4uy90p,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"1,107.15",9.10,"121,605",105
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_DIG_BURST2_awa_tradedesk_KARGO_CUSTOM_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo venti video_new oe subset_x:|4crqsq,7ycvdfl,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_smb_kargo venti video_new oe subset_x:|c2esny,tutmmza2,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"1,110.27",9.10,"121,941",114
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_kargo venti display_new oe subset_x:|i7ka6i,3zu6onb,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_ge_kargo venti display_new oe subset_x:|38rvmb,ef78euvx,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,"1,032.74",7.88,"131,060",133
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_kargo venti display_new oe subset_x:|i7ka6i,3zu6onb,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_smb_kargo venti display_new oe subset_x:|qhbh68,d3142gkf,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,"1,032.35",7.88,"131,031",127
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo runway display_new oe subset_x:|z2mm21,h85x428,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_ge_kargo runway display_new oe subset_x:|bywr5r,wujr56h4,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,884.49,8.75,"101,029","1,307"
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo runway display_new oe subset_x:|z2mm21,h85x428,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_smb_kargo runway display_new oe subset_x:|evo8dt,sbfdvfkl,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,888.30,8.76,"101,459","1,242"
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact OLV_New OE Subset_x:|t12vgk,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo enahnced pre-roll with brande_new oe subset mobile_x:|r8l6qp,q8n21dt,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_ge_kargo enahnced pre-roll with brande_new oe subset mobile_x:|1rb2wv,ofu4tsky,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,132.16,17.03,"7,759",6
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact OLV_New OE Subset_x:|t12vgk,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo enahnced pre-roll with brande_new oe subset mobile_x:|r8l6qp,q8n21dt,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_smb_kargo enahnced pre-roll with brande_new oe subset mobile_x:|t9unf4,cjwh4spi,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,134.82,17.03,"7,916",9
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact OLV_New OE Subset_x:|t12vgk,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|m2vsj1,bl7l1za,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_ge_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|wv6tvf,h4cmq5n4,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,62.37,17.04,"3,660",1
05/06/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact OLV_New OE Subset_x:|t12vgk,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|m2vsj1,bl7l1za,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_smb_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|x3545t,42xmelij,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,64.56,17.02,"3,793",3
04/06/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|lzf1f8,5qbpdsw,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|mj3c7w,8w9zymm4,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,642.75,8.06,"79,726",77
04/06/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|lzf1f8,5qbpdsw,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|yq0h6u,bw6zvwlo,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,641.66,8.06,"79,577",112
