Campaign Name,Placement Name,Media Property,Delivery Site,Monitored Ads,Eligible Impressions,Measurement Rate,Measured Impressions,Authentic Viewable Rate,Authentic Viewable Impressions,Viewable Rate,Viewable Impressions,Average Time (s) - Viewable Impressions,Total Viewable Time (s),100% Display Viewable Rate,100% Display Viewable Impressions,50% Display Viewable 1-5 Secs Rate,50% Display Viewable 5-15 Secs Rate,50% Display Viewable >15 Secs Rate,Authentic Custom Viewable Rate,Authentic Custom Viewable Impressions,Custom Viewable Rate,Custom Viewable Impressions
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,Kargo,anexerciseinfrugality.com,27,27,1,27,0.814815,22,0.814815,22,11.69272727,257.24,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,Kargo,offbeathome.com,27,27,1,27,0.740741,20,0.925926,25,12.55532,313.883,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ff3syi,Kargo,amynewnostalgia.com,27,27,1,27,0.777778,21,0.888889,24,14.01675,336.402,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,motorsport.com: Low-traffic Subdomains,26,26,0.846154,22,0.409091,9,0.409091,9,11.865,106.785,0.227273,5,0.181818,0.090909,0.136364,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,Kargo,mix949.com,26,26,1,26,0.730769,19,0.769231,20,13.8646,277.292,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,trojanswire.usatoday.com,26,26,0.884615,23,0.608696,14,0.782609,18,18.593,334.674,0.347826,8,0.130435,0.304348,0.347826,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,Kargo,rivergrandrapids.com,26,26,1,26,0.346154,9,0.846154,22,13.59904545,299.179,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,Kargo,mykiss1031.com,26,26,1,26,0.692308,18,0.730769,19,14.83242105,281.816,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,Kargo,1063thebuzz.com,26,26,1,26,0.730769,19,0.807692,21,14.10438095,296.192,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,Kargo,powder.com,26,26,1,26,0.730769,19,0.730769,19,12.95963158,246.233,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ff3syi,Kargo,thenest.com: Low-traffic Subdomains,26,26,1,26,0.846154,22,0.846154,22,13.02709091,286.596,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,Kargo,hot991.com,26,26,1,26,0.346154,9,0.730769,19,12.36663158,234.966,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,dolphinswire.usatoday.com,26,26,0.923077,24,0.541667,13,0.541667,13,16.661,216.593,0.25,6,0.208333,0.125,0.208333,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,Kargo,addicted2success.com,26,26,1,26,,,0.807692,21,12.52561905,263.038,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,mexconnect.com,25,25,0.88,22,0.772727,17,0.772727,17,21.41970588,364.135,0,0,0.045455,0.136364,0.590909,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,Kargo,myb106.com,25,25,1,25,0.96,24,1,25,14.81008,370.252,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,Kargo,thenest.com: Low-traffic Subdomains,25,25,1,25,0.8,20,0.84,21,13.39814286,281.361,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,Kargo,chandoo.org,25,25,0.96,24,0.833333,20,0.833333,20,13.577,271.54,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,billswire.usatoday.com,25,25,0.84,21,0.904762,19,0.904762,19,9.998,189.962,0.47619,10,0.619048,0.142857,0.142857,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,offbeathome.com,25,25,1,25,0.24,6,0.44,11,7.138727273,78.526,0.16,4,0.2,0.2,0.04,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,Kargo,lat.motorsport.com,25,25,1,25,0.96,24,0.96,24,15.04658333,361.118,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,jetswire.usatoday.com,25,25,0.88,22,0.772727,17,0.772727,17,10.85741176,184.576,0.409091,9,0.454545,0.090909,0.227273,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,Kargo,boardingarea.com: Low-traffic Subdomains,25,25,1,25,0.76,19,0.76,19,12.43189474,236.206,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,Kargo,espanol.motorsport.com,25,25,0.96,24,0.875,21,0.875,21,11.5957619,243.511,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,Kargo,iheartorganizing.com,25,25,1,25,0.88,22,0.92,23,14.35443478,330.152,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,mexconnect.com,25,25,0.72,18,0.722222,13,0.888889,16,21.3944375,342.311,0,0,0.055556,0.111111,0.722222,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,numerology.com,25,25,0.92,23,0.521739,12,0.521739,12,17.83083333,213.97,0.217391,5,0.173913,0.086957,0.26087,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,Kargo,bolde.com,25,25,1,25,,,0.88,22,14.84854545,326.668,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ff3syi,Kargo,mix949.com,24,24,1,24,0.541667,13,0.583333,14,18.46685714,258.536,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,rolltidewire.usatoday.com,24,24,0.916667,22,0.590909,13,0.590909,13,11.75315385,152.791,0.318182,7,0.318182,0.090909,0.181818,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,Kargo,smartertravel.com,24,24,1,24,0.875,21,0.875,21,14.46385714,303.741,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ff3syi,Kargo,babycentre.co.uk,24,24,0.958333,23,0.086957,2,0.086957,2,10.8,21.6,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ff3syi,Kargo,techshout.com,24,24,0.833333,20,0.6,12,0.6,12,13.04591667,156.551,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,Kargo,community.babycentre.co.uk,24,24,1,24,0.333333,8,0.375,9,7.925333333,71.328,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,annees-de-pelerinage.com,24,24,0.75,18,0.444444,8,0.833333,15,21.18533333,317.78,0.111111,2,0.111111,0.111111,0.611111,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,Kargo,1061evansville.com,24,24,1,24,0.458333,11,0.875,21,13.31728571,279.663,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,Kargo,redbookmag.com,24,24,1,24,0.291667,7,0.791667,19,12.72468421,241.769,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,Kargo,1025kiss.com,24,24,1,24,0.5,12,0.791667,19,13.91368421,264.36,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,Kargo,b93.net,24,23,1,23,0.434783,10,0.695652,16,24.17125,386.74,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,espanol.motorsport.com,24,24,0.958333,23,0.434783,10,0.478261,11,8.663454545,95.298,0.086957,2,0.217391,0.173913,0.086957,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,oyster.com,24,24,0.958333,23,0.478261,11,0.565217,13,11.58938462,150.662,0.347826,8,0.304348,0.086957,0.173913,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,offbeathome.com,24,24,0.916667,22,0.590909,13,0.772727,17,12.34164706,209.808,0.409091,9,0.5,0.090909,0.181818,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,Kargo,kkyr.com,24,24,1,24,0.875,21,0.916667,22,13.342,293.524,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,rolltidewire.usatoday.com,24,24,1,24,0.5,12,0.5,12,10.01758333,120.211,0.25,6,0.208333,0.083333,0.208333,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,Kargo,thenest.com: Low-traffic Subdomains,24,24,1,24,0.875,21,0.875,21,14.20409524,298.286,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,Kargo,travel.usnews.com,23,23,1,23,0.130435,3,0.130435,3,11.493,34.479,,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,Kargo,kmmsam.com,23,23,1,23,0.782609,18,0.869565,20,15.8279,316.558,,0,,,,,,,
