Reporting Date,Deal Name,Deal ID,Rate,% SCYLLA Impressions,Impressions,Gross Revenue,eCPM,Bid Requests,Valid Bid Responses,Bid Responses,Response Rate,Win Rate (Client),Avg Bid CPM,AVG% above Floor price needed to win Bid (CPM)
5/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"870,938","$6,353.62 ",$7.30 ,"953,206,200","2,836,861","2,889,806",0.30%,30.70%,$7.29 ,100.00%
5/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$0.00 ,0,$0.00 ,$0.00 ,"343,402,900",0,0,0.00%,0.00%,$0.00 ,0.00%
5/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"265,639","$1,677.30 ",$6.31 ,"953,206,200","1,034,823","1,053,354",0.11%,25.67%,$6.33 ,100.64%
5/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$1.00 ,"23,154",$394.37 ,$17.03 ,"615,487,100","73,560","73,872",0.01%,31.48%,$16.99 ,99.94%
5/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"411,942","$2,886.01 ",$7.01 ,"343,402,900","1,094,389","1,167,069",0.32%,37.64%,$7.00 ,100.00%
5/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$0.00 ,0,$0.00 ,$0.00 ,"953,206,200",0,0,0.00%,0.00%,$0.00 ,0.00%
5/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$1.00 ,"156,192","$2,657.03 ",$17.01 ,"595,076,300","716,642","717,833",0.12%,21.80%,$17.01 ,100.06%
5/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"595,076,300",0,0,0.00%,0.00%,$0.00 ,0.00%
5/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$1.00 ,"208,705","$1,522.60 ",$7.30 ,"888,477,600","754,432","847,141",0.08%,27.66%,$6.77 ,92.87%
5/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"210,455","$1,474.20 ",$7.00 ,"318,433,600","735,300","783,253",0.23%,28.62%,$6.79 ,97.00%
5/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"622,184","$4,538.63 ",$7.29 ,"888,477,600","2,262,758","2,351,430",0.25%,27.50%,$7.18 ,98.49%
5/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$1.00 ,"285,736","$1,799.99 ",$6.30 ,"888,477,600","1,174,376","1,195,179",0.13%,24.33%,$6.31 ,100.32%
5/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,417,292,700",0,0,0.00%,0.00%,$0.00 ,0.00%
5/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$1.00 ,"378,658","$2,652.61 ",$7.01 ,"318,433,600","1,192,607","1,234,701",0.37%,31.75%,$6.99 ,99.86%
5/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"166,890","$2,843.75 ",$17.04 ,"595,076,300","490,333","490,998",0.08%,34.04%,$17.03 ,100.18%
5/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"239,662","$1,510.01 ",$6.30 ,"888,477,600","1,171,720","1,194,086",0.13%,20.45%,$6.31 ,100.32%
5/8/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"235,099","$1,479.68 ",$6.29 ,"590,732,700","748,342","761,175",0.13%,31.42%,$6.30 ,100.16%
5/8/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$1.00 ,"120,357","$2,046.72 ",$17.01 ,"378,626,700","456,872","457,768",0.12%,26.34%,$17.00 ,100.00%
5/8/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$1.00 ,"277,480","$1,943.40 ",$7.00 ,"235,886,300","779,690","795,381",0.33%,35.59%,$7.00 ,100.00%
5/8/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"530,272","$3,866.77 ",$7.29 ,"590,732,700","1,605,501","1,687,539",0.27%,33.03%,$7.13 ,97.81%
5/8/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"323,968","$5,509.39 ",$17.01 ,"378,626,700","1,224,938","1,226,819",0.32%,26.45%,$17.00 ,100.00%
5/8/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$1.00 ,"406,988","$2,967.91 ",$7.29 ,"590,732,700","1,202,572","1,241,055",0.20%,33.84%,$7.23 ,99.18%
5/8/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,489,046,800",0,0,0.00%,0.00%,$0.00 ,0.00%
5/8/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"378,626,700",0,0,0.00%,0.00%,$0.00 ,0.00%
5/8/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"214,465","$1,501.97 ",$7.00 ,"235,886,300","665,294","683,400",0.28%,32.24%,$6.94 ,99.14%
5/8/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$1.00 ,"82,598",$519.95 ,$6.29 ,"590,732,700","278,815","283,092",0.05%,29.62%,$6.31 ,100.32%
5/9/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"491,267,700",0,0,0.00%,0.00%,$0.00 ,0.00%
5/9/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"213,440","$1,495.31 ",$7.01 ,"267,940,100","612,993","644,037",0.23%,34.82%,$6.84 ,97.71%
5/9/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$1.00 ,"207,897","$1,516.15 ",$7.29 ,"655,611,300","641,351","652,711",0.10%,32.42%,$7.27 ,99.73%
5/9/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"244,926","$1,542.54 ",$6.30 ,"655,611,300","897,082","909,604",0.14%,27.30%,$6.31 ,100.32%
5/9/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"633,509","$4,620.58 ",$7.29 ,"655,611,300","1,879,082","1,914,035",0.29%,33.71%,$7.26 ,99.59%
5/9/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,274,647,300",0,0,0.00%,0.00%,$0.00 ,0.00%
5/9/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$1.00 ,"233,224","$1,633.46 ",$7.00 ,"267,940,100","686,556","700,390",0.26%,33.97%,$7.00 ,100.00%
5/9/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$1.00 ,"175,577","$1,105.54 ",$6.30 ,"655,611,300","597,404","604,258",0.09%,29.39%,$6.30 ,100.16%
5/9/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$1.00 ,"433,276","$7,368.52 ",$17.01 ,"491,267,700","2,187,790","2,188,657",0.45%,19.80%,$17.00 ,100.00%
5/9/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"511,704","$8,700.35 ",$17.00 ,"491,267,700","1,906,718","1,907,912",0.39%,26.84%,$17.00 ,100.00%
5/10/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$1.00 ,"187,934","$3,219.06 ",$17.13 ,"573,941,800","1,086,553","1,088,079",0.19%,17.30%,$17.04 ,100.24%
5/10/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"213,877","$1,498.88 ",$7.01 ,"319,827,100","802,240","907,882",0.25%,26.66%,$6.45 ,92.14%
5/10/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"573,941,800",0,0,0.00%,0.00%,$0.00 ,0.00%
5/10/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$1.00 ,"141,815",$993.39 ,$7.00 ,"319,827,100","516,014","564,941",0.16%,27.48%,$6.65 ,95.00%
5/10/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"241,778","$1,523.97 ",$6.30 ,"589,064,400","1,021,864","1,037,492",0.17%,23.66%,$6.33 ,100.64%
5/10/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$1.00 ,"49,878",$363.75 ,$7.29 ,"589,064,400","205,993","279,849",0.04%,24.21%,$5.73 ,78.60%
5/10/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"633,250","$4,618.42 ",$7.29 ,"589,064,400","2,507,476","2,726,494",0.43%,25.25%,$6.94 ,95.20%
5/10/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"780,369","$13,398.36 ",$17.17 ,"573,941,800","4,249,403","4,250,177",0.74%,18.36%,$17.07 ,100.41%
5/10/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$1.00 ,"47,463",$298.90 ,$6.30 ,"589,064,400","190,457","192,962",0.03%,24.92%,$6.32 ,100.48%
5/10/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,521,574,700",0,0,0.00%,0.00%,$0.00 ,0.00%
5/11/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"213,997","$1,503.43 ",$7.03 ,"342,541,200","780,973","904,597",0.23%,27.40%,$6.34 ,90.57%
5/11/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$1.00 ,"52,924",$334.67 ,$6.32 ,"599,524,600","230,407","234,146",0.04%,22.97%,$6.38 ,101.43%
5/11/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$1.00 ,"158,289","$2,700.52 ",$17.06 ,"627,857,600","844,251","855,728",0.13%,18.75%,$16.90 ,99.41%
5/11/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"240,163","$1,521.81 ",$6.34 ,"599,524,600","1,085,891","1,105,123",0.18%,22.12%,$6.39 ,101.59%
5/11/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"630,489","$4,602.13 ",$7.30 ,"599,524,600","2,628,955","2,846,310",0.44%,23.98%,$7.00 ,96.02%
5/11/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$1.00 ,"65,262",$476.05 ,$7.29 ,"599,524,600","267,843","353,744",0.04%,24.37%,$5.88 ,80.66%
5/11/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"627,857,600",0,0,0.00%,0.00%,$0.00 ,0.00%
5/11/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"655,590","$11,372.62 ",$17.35 ,"627,857,600","3,280,097","3,280,406",0.52%,19.99%,$17.21 ,101.24%
5/11/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,654,060,700",0,0,0.00%,0.00%,$0.00 ,0.00%
5/11/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$1.00 ,"91,010",$638.30 ,$7.01 ,"342,541,200","326,804","387,082",0.10%,27.85%,$6.19 ,88.43%
5/12/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$1.00 ,"92,276",$672.92 ,$7.29 ,"714,068,200","276,115","374,971",0.04%,33.42%,$5.76 ,79.01%
5/12/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"245,096","$1,544.32 ",$6.30 ,"714,068,200","885,878","899,237",0.12%,27.67%,$6.32 ,100.48%
5/12/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"642,138","$4,683.34 ",$7.29 ,"714,068,200","2,211,212","2,501,805",0.31%,29.04%,$6.69 ,91.77%
5/12/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"214,082","$1,502.02 ",$7.02 ,"321,570,600","748,804","848,053",0.23%,28.59%,$6.44 ,92.00%
5/12/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$1.00 ,"233,256","$3,972.71 ",$17.03 ,"585,414,800","996,096","1,018,902",0.17%,23.42%,$16.72 ,98.35%
5/12/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$1.00 ,"111,978",$705.11 ,$6.30 ,"714,068,200","371,119","375,876",0.05%,30.17%,$6.31 ,100.32%
5/12/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"660,146","$11,425.72 ",$17.31 ,"585,414,800","2,741,345","2,741,722",0.47%,24.08%,$17.21 ,101.24%
5/12/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,304,461,600",0,0,0.00%,0.00%,$0.00 ,0.00%
5/12/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$1.00 ,"187,318","$1,312.17 ",$7.01 ,"321,570,600","553,047","612,189",0.17%,33.87%,$6.57 ,93.86%
5/12/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"585,414,800",0,0,0.00%,0.00%,$0.00 ,0.00%
5/13/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"262,822","$1,657.71 ",$6.31 ,"723,717,800","929,930","943,331",0.13%,28.26%,$6.34 ,100.79%
5/13/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$1.00 ,"712,457","$9,215.55 ",$12.93 ,"723,717,800","2,334,927","2,357,461",0.32%,30.51%,$11.78 ,187.28%
5/13/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$1.00 ,"705,385","$9,641.49 ",$13.67 ,"310,950,000","1,816,147","1,834,252",0.58%,38.84%,$12.38 ,176.86%
5/13/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"230,807","$1,618.02 ",$7.01 ,"310,950,000","690,517","763,147",0.22%,33.43%,$6.54 ,93.43%
5/13/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$1.00 ,"664,454","$9,022.53 ",$13.58 ,"723,717,800","1,992,181","2,014,654",0.28%,33.35%,$12.91 ,177.09%
5/13/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$1.00 ,"674,209","$12,150.08 ",$18.02 ,"606,722,500","3,219,630","3,222,431",0.53%,20.94%,$17.57 ,103.35%
5/13/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"686,773","$5,009.91 ",$7.29 ,"723,717,800","2,404,187","2,580,655",0.33%,28.57%,$6.99 ,95.88%
5/13/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"706,237","$12,500.85 ",$17.70 ,"606,722,500","3,219,858","3,221,457",0.53%,21.93%,$17.39 ,102.29%
5/13/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"606,722,500",0,0,0.00%,0.00%,$0.00 ,0.00%
5/13/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,181,868,800",0,0,0.00%,0.00%,$0.00 ,0.00%
5/14/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$1.00 ,"472,491","$8,124.16 ",$17.19 ,"596,451,600","2,350,709","2,352,375",0.39%,20.10%,$17.11 ,100.65%
5/14/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"269,060","$1,697.95 ",$6.31 ,"729,569,500","1,073,309","1,088,475",0.15%,25.07%,$6.32 ,100.48%
5/14/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$1.00 ,"520,238","$9,009.47 ",$17.32 ,"729,569,500","1,198,798","1,252,925",0.16%,43.40%,$16.71 ,229.22%
5/14/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"384,992","$6,568.81 ",$17.06 ,"596,451,600","1,549,154","1,551,220",0.26%,24.85%,$17.03 ,100.18%
5/14/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,018,587,000",0,0,0.00%,0.00%,$0.00 ,0.00%
5/14/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$1.00 ,"669,935","$12,942.40 ",$19.32 ,"307,440,700","1,213,171","1,224,021",0.39%,55.22%,$19.27 ,275.29%
5/14/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$1.00 ,"428,341","$7,125.45 ",$16.64 ,"729,569,500","983,647","987,974",0.13%,43.55%,$16.81 ,267.25%
5/14/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"703,279","$5,140.12 ",$7.31 ,"729,569,500","2,630,759","2,821,908",0.36%,26.73%,$7.01 ,96.16%
5/14/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"596,451,600",0,0,0.00%,0.00%,$0.00 ,0.00%
5/14/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"235,335","$1,650.97 ",$7.02 ,"307,440,700","724,757","802,835",0.24%,32.47%,$6.55 ,93.57%
